日期,股票代码,股票名称,5年均值回归的市盈率,10年均值回归的市盈率,最新市盈率,预估每股净利润增长率(%),PEG,5年均值PE回归的收益率(%),10年均值PE回归的收益率(%),最新市净率,5年均值回归的市净率,10年均值回归的市净率,报告信息
2025/11/28,63,中兴通讯,20.4,4.9,34.5,10.52%,3.3,-15.05%,-58.17%,2.69,2.52,3.18,"开源证券  2025-10-30  27.4  24.5  22.6  0.10108554641815792  https://pdf.dfcfw.com/pdf/H3_AP202510301771759019_1.pdf
海通国际  2025-10-13  28.5  25.6  22.34  0.12948598286869695  https://pdf.dfcfw.com/pdf/H3_AP202510131761163987_1.pdf
华鑫证券  2025-09-29  24.8  23.3  20.8  0.09192842819833769  https://pdf.dfcfw.com/pdf/H3_AP202509291752634919_1.pdf
华源证券  2025-09-26  26.14  24.52  21.11  0.11277836909286898  https://pdf.dfcfw.com/pdf/H3_AP202509261750986083_1.pdf
民生证券  2025-09-02  25.0  23.0  19.0  0.14707866935280878  https://pdf.dfcfw.com/pdf/H3_AP202509021738159114_1.pdf
群益证券  2025-09-01  24.5  23.2  21.7  0.06255929625810364  https://pdf.dfcfw.com/pdf/H3_AP202509011737603598_1.pdf
开源证券  2025-08-30  25.2  24.1  22.2  0.06542720780686606  https://pdf.dfcfw.com/pdf/H3_AP202508301737005192_1.pdf
国金证券  2025-08-30  21.64  19.69  16.92  0.13091105347622478  https://pdf.dfcfw.com/pdf/H3_AP202508301736869750_1.pdf"
2025/11/28,2601,龙佰集团,17.5,30,34.2,17.32%,2,-16.20%,9.91%,1.86,2.59,2.75,"开源证券  2025-10-30  21.4  15.9  12.5  0.30843417870369016  https://pdf.dfcfw.com/pdf/H3_AP202510301771744713_1.pdf
东兴证券  2025-10-30  22.9  20.95  18.72  0.10602468249609975  https://pdf.dfcfw.com/pdf/H3_AP202510301771696149_1.pdf
国信证券  2025-10-28  20.9  17.5  15.6  0.15747293261811945  https://pdf.dfcfw.com/pdf/H3_AP202510281770481241_1.pdf
国信证券  2025-10-17  15.5  13.2  12.2  0.12716094825836133  https://pdf.dfcfw.com/pdf/H3_AP202510171763839318_1.pdf
开源证券  2025-09-17  16.4  13.2  10.8  0.23228183404549063  https://pdf.dfcfw.com/pdf/H3_AP202509171745410867_1.pdf
华鑫证券  2025-08-31  13.8  11.7  10.7  0.13565823475560834  https://pdf.dfcfw.com/pdf/H3_AP202508301736926577_1.pdf
华金证券  2025-08-26  15.0  11.7  10.1  0.2186666955535812  https://pdf.dfcfw.com/pdf/H3_AP202508261734873161_1.pdf
东兴证券  2025-08-20  15.03  13.44  11.47  0.1447160744132372  https://pdf.dfcfw.com/pdf/H3_AP202508201731075022_1.pdf
国信证券  2025-08-19  14.0  12.0  11.0  0.12815214963553245  https://pdf.dfcfw.com/pdf/H3_AP202508191730301730_1.pdf"
2025/11/28,688981,中芯国际,90.6,98,188.9,20.46%,9.2,-16.60%,-13.26%,6.01,3.77,4.23,"中国银河  2025-09-30  213.92  181.21  126.88  0.298461598226184  https://pdf.dfcfw.com/pdf/H3_AP202509301753272988_1.pdf
华安证券  2025-09-28  216.45  190.31  170.36  0.1271844253757144  https://pdf.dfcfw.com/pdf/H3_AP202509281752049113_1.pdf
中邮证券  2025-09-24  200.49  166.95  138.86  0.20159407300876286  https://pdf.dfcfw.com/pdf/H3_AP202509241749535235_1.pdf
上海证券  2025-09-10  179.86  149.74  127.41  0.18813430838512213  https://pdf.dfcfw.com/pdf/H3_AP202509101741028847_1.pdf
东吴证券  2025-09-03  176.93  148.83  127.16  0.17957478169809948  https://pdf.dfcfw.com/pdf/H3_AP202509031738421581_1.pdf
民生证券  2025-08-31  172.0  137.0  109.0  0.25617739645965076  https://pdf.dfcfw.com/pdf/H3_AP202508311737244466_1.pdf
华金证券  2025-08-10  139.2  113.8  99.8  0.18101209949700192  https://pdf.dfcfw.com/pdf/H3_AP202508101725059904_1.pdf"
2025/11/28,983,山西焦煤,10.8,64.9,22.5,18.02%,1.3,-18.39%,100.25%,1.04,1.53,1.41,"大同证券  2025-11-06  20.9  17.01  15.42  0.16420901043328961  https://pdf.dfcfw.com/pdf/H3_AP202511061776120052_1.pdf
开源证券  2025-11-01  18.3  16.0  13.8  0.1515584902738285  https://pdf.dfcfw.com/pdf/H3_AP202511011773273757_1.pdf
民生证券  2025-10-30  21.0  15.0  14.0  0.22474487139158894  https://pdf.dfcfw.com/pdf/H3_AP202510301771886949_1.pdf"
2025/11/28,2304,洋河股份,25.6,23.7,48.2,11.90%,4,-18.52%,-21.54%,2.05,4.31,4.6,"国信证券  2025-11-05  26.8  26.4  24.3  0.0501812502783574  https://pdf.dfcfw.com/pdf/H3_AP202511051775675216_1.pdf
华鑫证券  2025-11-04  28.1  26.1  23.4  0.09583516135169745  https://pdf.dfcfw.com/pdf/H3_AP202511041774875514_1.pdf
海通国际  2025-11-03  28.19  22.66  19.57  0.20019586206048157  https://pdf.dfcfw.com/pdf/H3_AP202511031774468257_1.pdf
民生证券  2025-11-02  28.0  24.0  20.0  0.18321595661992318  https://pdf.dfcfw.com/pdf/H3_AP202511021773875538_1.pdf
东吴证券  2025-11-01  28.72  26.81  24.49  0.08292361717574281  https://pdf.dfcfw.com/pdf/H3_AP202511011772810318_1.pdf
国金证券  2025-10-31  29.0  26.9  23.9  0.10153943249386788  https://pdf.dfcfw.com/pdf/H3_AP202510311772376599_1.pdf"
2025/11/28,601919,中远海控,6,13.4,5.9,-19.33%,-10,-19.18%,21.30%,0.97,1.73,2.13,"国信证券  2025-11-06  7.5  10.0  10.5  -0.15484574527148343  https://pdf.dfcfw.com/pdf/H3_AP202511061776348139_1.pdf
华源证券  2025-11-03  7.19  9.4  10.74  -0.1817946695626751  https://pdf.dfcfw.com/pdf/H3_AP202511031774421983_1.pdf
国金证券  2025-10-31  7.1  10.88  12.4  -0.24330941253290972  https://pdf.dfcfw.com/pdf/H3_AP202510311772414430_1.pdf"
2025/11/28,600893,航发动力,109.4,86.3,409.4,51.44%,8,-21.72%,-30.45%,2.49,3.07,3.07,民生证券  2025-10-31  211.0  136.0  92.0  0.5144234087168507  https://pdf.dfcfw.com/pdf/H3_AP202510311772545936_1.pdf
2025/11/28,601288,农业银行,5.4,5.7,9.8,3.55%,2.8,-22.91%,-20.77%,1.03,0.6,0.72,国信证券  2025-10-31  10.4  10.1  9.7  0.03545398181358528  https://pdf.dfcfw.com/pdf/H3_AP202510311772414402_1.pdf
2025/11/28,600104,上汽集团,24.4,17,60.2,20.58%,2.9,-23.23%,-35.98%,0.58,0.7,1.04,"开源证券  2025-11-05  17.4  13.6  10.8  0.2692955176439846  https://pdf.dfcfw.com/pdf/H3_AP202511051775439517_1.pdf
民生证券  2025-11-04  15.0  13.0  11.0  0.16774841624228443  https://pdf.dfcfw.com/pdf/H3_AP202511041774868828_1.pdf
民生证券  2025-11-02  15.0  13.0  11.0  0.16774841624228443  https://pdf.dfcfw.com/pdf/H3_AP202511021773875543_1.pdf
东吴证券  2025-11-01  21.54  16.89  12.56  0.30956792602225947  https://pdf.dfcfw.com/pdf/H3_AP202511011772815874_1.pdf
民生证券  2025-10-09  16.0  14.0  12.0  0.15470053837925146  https://pdf.dfcfw.com/pdf/H3_AP202510091758878420_1.pdf
中国银河  2025-09-16  19.42  16.87  14.89  0.1420293461795361  https://pdf.dfcfw.com/pdf/H3_AP202509161744771869_1.pdf
民生证券  2025-08-29  18.0  16.0  13.0  0.17669681082910427  https://pdf.dfcfw.com/pdf/H3_AP202508291736454432_1.pdf
东吴证券  2025-08-29  21.54  16.89  12.56  0.30956792602225947  https://pdf.dfcfw.com/pdf/H3_AP202508291736170183_1.pdf
民生证券  2025-08-05  16.0  14.0  12.0  0.15470053837925146  https://pdf.dfcfw.com/pdf/H3_AP202508051721756249_1.pdf"
2025/11/28,601618,中国中冶,8.7,11.2,17,1.72%,9.9,-27.11%,-17.33%,0.63,0.78,1.03,国信证券  2025-04-09  8.64  8.45  8.35  0.017217055953229643  https://pdf.dfcfw.com/pdf/H3_AP202504091653814069_1.pdf
2025/11/28,600515,海南机场,46.2,53.3,182.4,40.93%,4.5,-29.06%,-23.82%,2.4,2.64,3.21,太平洋  2025-11-09  168.89  119.09  85.04  0.4092574587833149  https://pdf.dfcfw.com/pdf/H3_AP202511091778219352_1.pdf
2025/11/28,600346,恒力石化,6.3,7.7,19.1,21.81%,0.9,-30.19%,-22.51%,2.06,2.45,4,"太平洋  2025-11-04  17.85  14.21  12.02  0.21861600120902014  https://pdf.dfcfw.com/pdf/H3_AP202511041775031047_1.pdf
东海证券  2025-10-29  15.77  11.07  9.57  0.2836891715821239  https://pdf.dfcfw.com/pdf/H3_AP202510281770845044_1.pdf
华安证券  2025-10-29  13.79  12.51  10.78  0.13102642728663927  https://pdf.dfcfw.com/pdf/H3_AP202510291771141201_1.pdf
开源证券  2025-10-28  15.7  12.1  9.7  0.27222509841259135  https://pdf.dfcfw.com/pdf/H3_AP202510281770696387_1.pdf
信达证券  2025-10-28  17.0  13.56  12.11  0.18482003427740157  https://pdf.dfcfw.com/pdf/H3_AP202510281770670234_1.pdf"
2025/11/28,300316,晶盛机电,35.4,45.1,106,20.09%,5.3,-30.59%,-21.71%,2.74,7.24,6.26,"东吴证券  2025-10-27  52.23  42.16  34.18  0.23615799975208773  https://pdf.dfcfw.com/pdf/H3_AP202510271770137025_1.pdf
东吴证券  2025-09-29  58.48  47.2  38.26  0.23632086605676927  https://pdf.dfcfw.com/pdf/H3_AP202509281752324345_1.pdf
中邮证券  2025-09-24  47.9  39.43  32.26  0.21852817421072346  https://pdf.dfcfw.com/pdf/H3_AP202509241749656117_1.pdf
中国银河  2025-09-08  35.95  35.32  24.93  0.20084874383729612  https://pdf.dfcfw.com/pdf/H3_AP202509081740437907_1.pdf
东吴证券  2025-09-07  45.53  36.75  29.79  0.2362706917294739  https://pdf.dfcfw.com/pdf/H3_AP202509071739972457_1.pdf
东吴证券  2025-08-27  39.64  32.0  25.94  0.23618035328355536  https://pdf.dfcfw.com/pdf/H3_AP202508271735032873_1.pdf
东吴证券  2025-08-19  19.29  17.53  14.64  0.14787758529368977  https://pdf.dfcfw.com/pdf/H3_AP202508191730601653_1.pdf
东吴证券  2025-07-21  17.25  15.68  13.09  0.14795463639100825  https://pdf.dfcfw.com/pdf/H3_AP202507201712521046_1.pdf
东吴证券  2025-06-27  17.25  15.68  13.09  0.14795463639100825  https://pdf.dfcfw.com/pdf/H3_AP202506261698175613_1.pdf"
2025/11/28,600023,浙能电力,3.5,8.4,9.3,9.74%,1,-32.69%,4.59%,0.9,0.9,1.01,国金证券  2025-08-29  9.73  8.32  8.08  0.09736407850452222  https://pdf.dfcfw.com/pdf/H3_AP202508291736331793_1.pdf
2025/11/28,2493,荣盛石化,21.3,25.1,131.9,64.27%,2.1,-33.98%,-28.27%,2.22,3.03,3.29,"华鑫证券  2025-11-16  41.4  26.4  19.8  0.4459976109624424  https://pdf.dfcfw.com/pdf/H3_AP202511161782378373_1.pdf
西南证券  2025-11-11  73.17  35.35  23.16  0.7774494155588412  https://pdf.dfcfw.com/pdf/H3_AP202511111779247362_1.pdf
华安证券  2025-11-03  47.7  26.49  13.39  0.8874215136336028  https://pdf.dfcfw.com/pdf/H3_AP202511031774376084_1.pdf
信达证券  2025-10-30  82.79  48.16  30.97  0.6350021896483775  https://pdf.dfcfw.com/pdf/H3_AP202510301771938803_1.pdf
东吴证券  2025-10-12  51.81  33.37  24.05  0.46774042468753807  https://pdf.dfcfw.com/pdf/H3_AP202510111760268894_1.pdf"
2025/11/28,601699,潞安环能,9.8,87.1,32.4,18.92%,1.7,-34.62%,95.11%,0.83,1.09,1.11,"民生证券  2025-10-30  20.0  15.0  13.0  0.24034734589208462  https://pdf.dfcfw.com/pdf/H3_AP202510301771961423_1.pdf
信达证券  2025-10-30  20.13  17.07  15.54  0.138141816895766  https://pdf.dfcfw.com/pdf/H3_AP202510301771938788_1.pdf"
2025/11/28,600009,上海机场,-13.8,7.2,33.3,20.75%,1.6,-1000.00%,-43.92%,1.87,2.93,3.3,"国金证券  2025-11-02  37.95  31.26  25.95  0.20930878838481126  https://pdf.dfcfw.com/pdf/H3_AP202511021773734754_1.pdf
东吴证券  2025-11-01  37.19  29.94  25.58  0.20576540467141613  https://pdf.dfcfw.com/pdf/H3_AP202511011772790986_1.pdf"
2025/11/28,600029,南方航空,-21.4,-2.3,-90.7,161.46%,-0.6,-1000.00%,-1000.00%,3.32,2.38,1.99,"民生证券  2025-11-04  68.0  30.0  16.0  1.0615528128088303  https://pdf.dfcfw.com/pdf/H3_AP202511041774937724_1.pdf
中邮证券  2025-10-29  108.67  18.72  13.23  1.8659915884971396  https://pdf.dfcfw.com/pdf/H3_AP202510291771297937_1.pdf
信达证券  2025-10-28  114.91  19.61  14.51  1.8141368045129092  https://pdf.dfcfw.com/pdf/H3_AP202510281770762245_1.pdf
国金证券  2025-10-28  89.97  18.17  12.19  1.716733308358565  https://pdf.dfcfw.com/pdf/H3_AP202510281770617253_1.pdf"
2025/11/28,600048,保利发展,23.6,16,-91.7,19.49%,-4.7,-1000.00%,-1000.00%,0.42,0.83,1.13,"中国银河  2025-10-28  42.41  38.19  26.47  0.26577689969581564  https://pdf.dfcfw.com/pdf/H3_AP202510281770561644_1.pdf
太平洋  2025-10-26  21.11  18.79  15.39  0.17118312638526545  https://pdf.dfcfw.com/pdf/H3_AP202510251768906700_1.pdf
民生证券  2025-10-24  48.0  26.0  20.0  0.5491933384829668  https://pdf.dfcfw.com/pdf/H3_AP202510241768003288_1.pdf
开源证券  2025-10-22  21.3  17.3  14.1  0.22908026502435574  https://pdf.dfcfw.com/pdf/H3_AP202510221767016562_1.pdf
太平洋  2025-09-25  18.28  17.17  15.36  0.09091895513217052  https://pdf.dfcfw.com/pdf/H3_AP202509251750134248_1.pdf
中国银河  2025-08-27  19.43  18.93  18.26  0.03153985853050312  https://pdf.dfcfw.com/pdf/H3_AP202508271735350901_1.pdf
国信证券  2025-08-27  19.1  18.5  18.1  0.02725294781009535  https://pdf.dfcfw.com/pdf/H3_AP202508271735273627_1.pdf
民生证券  2025-08-26  18.0  15.0  13.0  0.17669681082910427  https://pdf.dfcfw.com/pdf/H3_AP202508261734902153_1.pdf
开源证券  2025-08-26  17.5  15.1  13.2  0.1514154661795959  https://pdf.dfcfw.com/pdf/H3_AP202508261734812012_1.pdf
东莞证券  2025-08-26  19.29  17.53  15.51  0.11521914127916366  https://pdf.dfcfw.com/pdf/H3_AP202508261734782872_1.pdf
国金证券  2025-08-26  26.51  22.09  14.85  0.3361082236051036  https://pdf.dfcfw.com/pdf/H3_AP202508261734726212_1.pdf"
2025/11/28,600115,中国东航,-10.9,3.2,-56.1,134.84%,-0.4,-1000.00%,-1000.00%,6.79,3.64,2.7,"民生证券  2025-11-05  127.0  32.0  21.0  1.4591907302238774  https://pdf.dfcfw.com/pdf/H3_AP202511051775731666_1.pdf
中银证券  2025-10-29  76.6  23.8  15.3  1.237528982541325  https://pdf.dfcfw.com/pdf/H3_AP202510291771248797_1.pdf"
2025/11/28,600438,通威股份,12.2,19.8,-12.4,nan%,-10,-1000.00%,-1000.00%,2.47,3.66,3.46,国金证券  2025-10-26  -18.09  32.95  16.32  nan  https://pdf.dfcfw.com/pdf/H3_AP202510251768824037_1.pdf
2025/11/28,600588,用友网络,219.3,165.4,-24.3,nan%,-10,-1000.00%,-1000.00%,6.58,8.96,9.3,"国信证券  2025-11-13  -83.8  181.6  44.2  nan  https://pdf.dfcfw.com/pdf/H3_AP202511131780569395_1.pdf
华安证券  2025-11-05  -59.08  294.51  87.37  nan  https://pdf.dfcfw.com/pdf/H3_AP202511051775455798_1.pdf"
2025/11/28,601012,隆基绿能,18.9,22.8,-25.4,nan%,-10,-1000.00%,-1000.00%,2.47,5.46,4.94,"中银证券  2025-11-04  -34.5  53.1  36.6  nan  https://pdf.dfcfw.com/pdf/H3_AP202511041774786833_1.pdf
东吴证券  2025-11-01  -36.35  52.26  27.14  nan  https://pdf.dfcfw.com/pdf/H3_AP202511011773352889_1.pdf
国金证券  2025-10-31  -43.59  37.05  26.37  nan  https://pdf.dfcfw.com/pdf/H3_AP202510311772376600_1.pdf"
2025/11/28,601021,春秋航空,-216.3,-93.7,26.8,22.19%,1.2,-1000.00%,-1000.00%,2.96,3.58,3.55,"民生证券  2025-11-04  22.0  18.0  15.0  0.21106014163899656  https://pdf.dfcfw.com/pdf/H3_AP202511041774937708_1.pdf
国金证券  2025-11-02  22.53  16.83  14.6  0.24223616310728402  https://pdf.dfcfw.com/pdf/H3_AP202511021773633132_1.pdf
信达证券  2025-10-31  21.67  17.09  14.74  0.2124971149373278  https://pdf.dfcfw.com/pdf/H3_AP202510311772685252_1.pdf"
2025/11/28,601111,中国国航,-6.8,0.9,517.4,209.21%,2.5,-1000.00%,-87.24%,3.02,3,2.25,"民生证券  2025-11-04  136.0  24.0  17.0  1.8284271247461903  https://pdf.dfcfw.com/pdf/H3_AP202511041774883998_1.pdf
国金证券  2025-11-02  172.23  17.87  11.9  2.804353985067304  https://pdf.dfcfw.com/pdf/H3_AP202511021773734755_1.pdf
信达证券  2025-11-01  111.39  21.32  15.94  1.643497739951603  https://pdf.dfcfw.com/pdf/H3_AP202511011773273784_1.pdf"
2025/11/28,601127,赛力斯,-16.9,-4.2,30.4,28.89%,1.1,-1000.00%,-1000.00%,7.91,10.09,7.24,"东莞证券  2025-11-04  25.86  19.32  15.07  0.3099587921610054  https://pdf.dfcfw.com/pdf/H3_AP202511041775025304_1.pdf
太平洋  2025-11-03  27.97  19.85  16.05  0.320105725965105  https://pdf.dfcfw.com/pdf/H3_AP202511031774185644_1.pdf
民生证券  2025-11-02  30.0  23.0  18.0  0.2909944487358056  https://pdf.dfcfw.com/pdf/H3_AP202511021773762800_1.pdf
东吴证券  2025-11-01  30.9  21.91  16.61  0.363937353897978  https://pdf.dfcfw.com/pdf/H3_AP202511011772815944_1.pdf
交银国际证券  2025-10-31  22.6  19.8  15.8  0.19598484389871884  https://pdf.dfcfw.com/pdf/H3_AP202510311772706379_1.pdf
东莞证券  2025-10-31  27.15  20.28  15.83  0.3096174690918718  https://pdf.dfcfw.com/pdf/H3_AP202510311772583271_1.pdf
西南证券  2025-10-10  25.25  18.53  15.04  0.2957069047352967  https://pdf.dfcfw.com/pdf/H3_AP202510101759409331_1.pdf
开源证券  2025-10-10  25.4  18.9  15.5  0.28012096202638403  https://pdf.dfcfw.com/pdf/H3_AP202510101759328867_1.pdf
华鑫证券  2025-09-29  29.92  20.83  18.3  0.27866050130424713  https://pdf.dfcfw.com/pdf/H3_AP202509291752769539_1.pdf
太平洋  2025-09-10  22.87  18.56  15.08  0.23149431559259348  https://pdf.dfcfw.com/pdf/H3_AP202509101740994906_1.pdf
国信证券  2025-09-08  20.1  14.0  11.2  0.33964280953650383  https://pdf.dfcfw.com/pdf/H3_AP202509081740347996_1.pdf
交银国际证券  2025-09-01  19.0  16.7  13.3  0.19522860933439357  https://pdf.dfcfw.com/pdf/H3_AP202509011737677909_1.pdf
民生证券  2025-08-30  23.0  16.0  15.0  0.23827837473378066  https://pdf.dfcfw.com/pdf/H3_AP202508301736893657_1.pdf
东吴证券  2025-08-30  22.25  15.21  11.44  0.39460749672804707  https://pdf.dfcfw.com/pdf/H3_AP202508301736836377_1.pdf"
2025/11/28,603260,合盛硅业,-2.2,6.8,-1879.9,325.73%,-5.8,-1000.00%,-1000.00%,2.08,4.2,4.64,华安证券  2025-11-10  488.83  48.62  26.97  3.2573411482057857  https://pdf.dfcfw.com/pdf/H3_AP202511101778560658_1.pdf
2025/11/28,688047,龙芯中科,-74.6,-74.6,-78.4,nan%,-10,-1000.00%,-1000.00%,20.75,14.2,14.2,国信证券  2025-11-10  -165.7  -752.8  345.6  nan  https://pdf.dfcfw.com/pdf/H3_AP202511101778532337_1.pdf
2025/11/28,688126,沪硅产业,77.4,-24.1,-63.5,257.61%,-0.2,-1000.00%,-1000.00%,6,4.97,6.26,华安证券  2025-11-09  1914.77  249.37  149.73  2.5760525732916504  https://pdf.dfcfw.com/pdf/H3_AP202511091778159329_1.pdf
2025/11/28,688223,晶科能源,68.7,68.7,-11.2,nan%,-10,-1000.00%,-1000.00%,2.06,3.93,3.93,"中银证券  2025-11-03  -15.4  26.2  16.3  nan  https://pdf.dfcfw.com/pdf/H3_AP202511031774174702_1.pdf
国金证券  2025-10-31  -11.88  29.87  13.64  nan  https://pdf.dfcfw.com/pdf/H3_AP202510311772607615_1.pdf"
2025/11/28,688506,百利天恒,-48.5,-48.5,-183.8,nan%,-10,-1000.00%,-1000.00%,21.85,75.37,75.37,山西证券  2025-09-22  -285.2  -179.9  -149.7  nan  https://pdf.dfcfw.com/pdf/H3_AP202509221748540207_1.pdf
2025/11/28,688599,天合光能,23.3,25,-6.2,nan%,-10,-1000.00%,-1000.00%,1.99,3.78,3.68,"东吴证券  2025-11-10  -11.94  67.7  20.13  nan  https://pdf.dfcfw.com/pdf/H3_AP202511101778611398_1.pdf
中银证券  2025-11-07  -15.3  24.9  14.9  nan  https://pdf.dfcfw.com/pdf/H3_AP202511071776646234_1.pdf
国金证券  2025-10-31  -7.85  27.03  11.62  nan  https://pdf.dfcfw.com/pdf/H3_AP202510311772510546_1.pdf"
2025/11/28,2,万科A,4.8,8,-1.1,nan%,-10,-1000.00%,-1000.00%,0.37,0.77,1.51,开源证券  2025-08-27  -11.7  153.3  65.0  nan  https://pdf.dfcfw.com/pdf/H3_AP202508271735306179_1.pdf
2025/11/28,100,TCL科技,-8.1,6.5,27.6,62.84%,0.4,-1000.00%,-20.66%,1.4,1.93,1.89,华安证券  2025-10-31  19.65  9.84  7.41  0.6284415440377888  https://pdf.dfcfw.com/pdf/H3_AP202510311772662099_1.pdf
2025/11/28,301,东方盛虹,61.5,41.4,-84.6,35.51%,-2.4,-1000.00%,-1000.00%,1.9,3.09,2.52,信达证券  2025-09-01  75.25  58.45  40.98  0.35508730014711976  https://pdf.dfcfw.com/pdf/H3_AP202509011737665903_1.pdf
2025/11/28,800,一汽解放,-90.9,-23.2,61.8,34.56%,1.8,-1000.00%,-1000.00%,1.34,1.68,1.91,东吴证券  2025-11-02  48.94  34.57  27.03  0.3455782534315974  https://pdf.dfcfw.com/pdf/H3_AP202511021773352913_1.pdf
2025/11/28,2129,TCL中环,33.6,45.7,-4,nan%,-10,-1000.00%,-1000.00%,1.51,3.23,2.92,国金证券  2025-10-29  -5.11  29.72  13.63  nan  https://pdf.dfcfw.com/pdf/H3_AP202510291771092453_1.pdf
2025/11/28,2180,纳思达,64.4,58.8,-38.4,30.12%,-1.3,-1000.00%,-1000.00%,2.76,3.97,8.35,"信达证券  2025-09-02  39.67  27.78  23.1  0.3104640465560349  https://pdf.dfcfw.com/pdf/H3_AP202509021738133287_1.pdf
信达证券  2025-09-01  40.7  28.5  23.7  0.3104577742373358  https://pdf.dfcfw.com/pdf/H3_AP202509011737670361_1.pdf
民生证券  2025-08-25  29.0  26.0  19.0  0.2354415362426845  https://pdf.dfcfw.com/pdf/H3_AP202508251734310790_1.pdf
东吴证券  2025-08-14  28.17  18.59  14.11  0.4129601600508268  https://pdf.dfcfw.com/pdf/H3_AP202508141727532196_1.pdf
民生证券  2025-08-01  26.0  23.0  17.0  0.23669388480168463  https://pdf.dfcfw.com/pdf/H3_AP202508011719439450_1.pdf"
2025/11/28,2459,晶澳科技,8.4,127.7,-5.2,nan%,-10,-1000.00%,-1000.00%,1.76,4.15,4.53,"中银证券  2025-11-06  -10.2  27.3  14.7  nan  https://pdf.dfcfw.com/pdf/H3_AP202511061776076034_1.pdf
国金证券  2025-10-31  -10.8  25.36  13.04  nan  https://pdf.dfcfw.com/pdf/H3_AP202510311772517742_1.pdf"
2025/11/28,2460,赣锋锂业,38,76.8,-91.5,170.54%,-0.5,-1000.00%,-1000.00%,3.1,5.95,8.08,"华安证券  2025-11-06  337.22  102.89  46.46  1.6941207653397874  https://pdf.dfcfw.com/pdf/H3_AP202511061776146473_1.pdf
东吴证券  2025-10-30  306.72  65.96  41.56  1.7166474271615315  https://pdf.dfcfw.com/pdf/H3_AP202510301772116527_1.pdf"
2025/11/28,2466,天齐锂业,-81,-19.9,-44.6,62.25%,-0.7,-1000.00%,-1000.00%,2.13,6.54,6.95,太平洋  2025-11-09  115.83  61.55  44.0  0.6224980739587951  https://pdf.dfcfw.com/pdf/H3_AP202511081777680657_1.pdf
2025/11/28,2714,牧原股份,-106.8,-62.1,12.5,27.95%,0.4,-1000.00%,-1000.00%,3.65,4.71,6.52,"华鑫证券  2025-11-10  19.7  -97.8  10.2  0.3897383023503411  https://pdf.dfcfw.com/pdf/H3_AP202511101778754063_1.pdf
东兴证券  2025-11-05  16.39  11.61  8.18  0.415509619063958  https://pdf.dfcfw.com/pdf/H3_AP202511051775664546_1.pdf
国信证券  2025-11-03  10.8  12.9  13.1  -0.09202010985042708  https://pdf.dfcfw.com/pdf/H3_AP202511031774319703_1.pdf
华安证券  2025-11-02  16.33  11.76  8.37  0.39678757571102885  https://pdf.dfcfw.com/pdf/H3_AP202511021773856374_1.pdf
西南证券  2025-11-02  14.0  11.0  9.0  0.24721912892464704  https://pdf.dfcfw.com/pdf/H3_AP202511021773762855_1.pdf
开源证券  2025-11-01  16.8  14.2  10.9  0.24148475772750633  https://pdf.dfcfw.com/pdf/H3_AP202511011773273762_1.pdf
国金证券  2025-10-31  15.21  12.62  7.0  0.4740614447359863  https://pdf.dfcfw.com/pdf/H3_AP202510311772360532_1.pdf
华鑫证券  2025-10-14  14.3  12.6  9.6  0.22048487632306757  https://pdf.dfcfw.com/pdf/H3_AP202510141761776397_1.pdf
华鑫证券  2025-09-30  14.2  12.4  9.5  0.22259430806186198  https://pdf.dfcfw.com/pdf/H3_AP202509301753255022_1.pdf"
2025/11/28,300122,智飞生物,34.1,124.5,-37.6,83.39%,-0.5,-1000.00%,-1000.00%,1.68,9.77,13.23,西南证券  2025-11-06  166.47  76.47  49.5  0.8338566746150864  https://pdf.dfcfw.com/pdf/H3_AP202511061776298459_1.pdf
2025/11/28,300418,昆仑万维,49.3,43.2,-33.4,nan%,-10,-1000.00%,-1000.00%,3.89,2.75,4.62,中航证券  2025-11-07  -157.36  -961.69  477.34  nan  https://pdf.dfcfw.com/pdf/H3_AP202511071776749597_1.pdf
2025/11/28,300442,润泽科技,-28.7,22.9,15.7,-16.39%,-10,-1000.00%,1.01%,5.76,10.86,6.9,开源证券  2025-10-31  15.1  26.5  21.6  -0.16389350315042162  https://pdf.dfcfw.com/pdf/H3_AP202510311772420289_1.pdf
2025/11/28,302132,中航成飞,171.8,114.7,-200.9,22.80%,-8.8,-1000.00%,-1000.00%,10.75,11.33,8.32,国金证券  2025-10-29  63.5  50.47  42.11  0.22798833668018204  https://pdf.dfcfw.com/pdf/H3_AP202510291771122709_1.pdf
